file,url,retrieved_utc,bytes
companyfacts_0001176948.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001176948.json,2026-09-12T20:12:15Z,1455574
companyfacts_0000731802.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000731802.json,2026-09-12T20:12:16Z,3515042
companyfacts_0001730168.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001730168.json,2026-09-12T20:12:18Z,2351559
companyfacts_0000008818.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000008818.json,2026-09-12T20:12:19Z,3315703
companyfacts_0001410636.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001410636.json,2026-09-12T20:12:21Z,3883448
companyfacts_0001069183.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001069183.json,2026-09-12T20:12:23Z,3386488
companyfacts_0000004962.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000004962.json,2026-09-12T20:12:24Z,4775600
companyfacts_0000866787.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000866787.json,2026-09-12T20:12:26Z,3394306
companyfacts_0000012927.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000012927.json,2026-09-12T20:12:27Z,5180611
companyfacts_0000070858.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000070858.json,2026-09-12T20:12:29Z,6859332
companyfacts_0000009389.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000009389.json,2026-09-12T20:12:30Z,3930147
companyfacts_0000010456.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000010456.json,2026-09-12T20:12:32Z,4713125
companyfacts_0000764478.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000764478.json,2026-09-12T20:12:33Z,4052819
companyfacts_0000010795.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000010795.json,2026-09-12T20:12:34Z,3478858
companyfacts_0000038777.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000038777.json,2026-09-12T20:12:36Z,4377457
