file,url,retrieved_utc,bytes
news/ABT_2026-09-13.json,https://api.gdeltproject.org/api/v2/doc/doc?query=%22Abbott+Laboratories%22+%28lawsuit+OR+fine+OR+penalty+OR+emissions+OR+pollution+OR+spill+OR+strike+OR+layoffs+OR+union+OR+safety+OR+recall+OR+climate+OR+discrimination+OR+settlement%29+sourcelang%3Aenglish&mode=artlist&format=json&maxrecords=12&sort=datedesc&timespan=3months,2026-09-13T06:20:08Z,2
news/NUE_2026-09-13.json,https://api.gdeltproject.org/api/v2/doc/doc?query=%22Nucor%22+%28lawsuit+OR+fine+OR+penalty+OR+emissions+OR+pollution+OR+spill+OR+strike+OR+layoffs+OR+union+OR+safety+OR+recall+OR+climate+OR+discrimination+OR+settlement%29+sourcelang%3Aenglish&mode=artlist&format=json&maxrecords=12&sort=datedesc&timespan=3months,2026-09-13T07:02:46Z,2
